Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad,NObeyesdad_encoded,Gender_Female,Gender_Male,family_history_with_overweight_no,family_history_with_overweight_yes,FAVC_no,FAVC_yes,CAEC_Always,CAEC_Frequently,CAEC_Sometimes,CAEC_no,SMOKE_no,SMOKE_yes,SCC_no,SCC_yes,CALC_Frequently,CALC_Sometimes,CALC_no,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking,Age_scaled,Height_scaled,Weight_scaled,FCVC_scaled,NCP_scaled,CH2O_scaled,FAF_scaled,TUE_scaled,BMI
Male,18.0,1.7,80.0,yes,yes,1.0,1.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Overweight_Level_I,5,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-1.0270519040924706,-0.0028053569048169,-0.2990191407803995,-2.711729166806681,-2.4970770765185546,-0.0483492965083764,0.021774831905498,0.6365129207568967,27.68
Female,25.139466,1.623514,102.004554,yes,yes,3.0,3.0,Sometimes,no,1.313834,no,0.043689,1.0,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.2281428309544551,-0.8788352841142345,0.5351563185454201,1.0391712089886695,0.3383641026929108,-1.176072751574182,-1.119024143885722,0.6365129207568967,38.7
Female,23.0,1.586582,80.0,yes,yes,2.0,1.0,Sometimes,no,2.0,no,0.854337,1.37465,no,Public_Transportation,Obesity_Type_I,2,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.1479982500468278,-1.3018347516206823,-0.2990191407803995,-0.8362789789090057,-2.4970770765185546,-0.0483492965083764,-0.1519889344954703,1.2587528121960283,31.78
Female,17.0,1.7,50.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,2.0,Sometimes,Public_Transportation,Insufficient_Weight,0,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-1.2028626349015992,-0.0028053569048169,-1.4362957145193898,1.0391712089886695,0.3383641026929108,-0.0483492965083764,-1.1711414639346838,2.297369430670501,17.3
Female,21.008051,1.604697,68.016472,no,yes,1.674431,1.0,no,no,2.673835,no,1.722053,0.0,Sometimes,Public_Transportation,Overweight_Level_I,5,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,-0.4982042594713409,-1.094355185015046,-0.7533053296185749,-1.446867421132664,-2.4970770765185546,1.0591079869248847,0.883123622065789,-1.0243435891567076,26.41
Male,18.0,1.798645,52.514302,yes,yes,1.889199,3.0,Sometimes,no,2.0,yes,1.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight,0,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,-1.0270519040924706,1.1270219601149385,-1.3409804890558867,-1.044080735178256,0.3383641026929108,-0.0483492965083764,0.021774831905498,0.6365129207568967,16.23
Female,23.664709,1.66877,114.480696,yes,yes,3.0,3.0,Sometimes,no,2.506518,no,0.000272,0.247332,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.031135274981423,-0.3604971518313392,1.008117119453457,1.0391712089886695,0.3383641026929108,0.7841201482222303,-1.1708169907022152,-0.6135606268467559,41.11
Male,19.0,1.9,60.0,no,yes,3.0,3.0,Sometimes,no,3.0,no,3.0,1.0,Sometimes,Walking,Normal_Weight,1,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.8512411732833421,2.287888174485024,-1.0572035232730597,1.0391712089886695,0.3383641026929108,1.59516474392179,2.4076074235858616,0.6365129207568967,16.62
Female,21.0,1.63,66.0,yes,yes,3.0,3.0,Frequently,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Normal_Weight,1,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.4996197116650849,-0.8045480928912621,-0.8297482085252617,1.0391712089886695,0.3383641026929108,-0.0483492965083764,-1.1711414639346838,-1.0243435891567076,24.84
Female,19.054008,1.593321,42.096062,no,yes,3.0,3.592415,Sometimes,no,2.456581,no,1.596576,0.0,no,Public_Transportation,Insufficient_Weight,0,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.8417459873338028,-1.224649833080501,-1.7359278321089031,1.0391712089886695,1.1782430457841908,0.7020479875852693,0.7334400640126505,-1.0243435891567076,16.58
Female,23.0,1.659877,84.493156,yes,yes,2.53915,1.317884,Sometimes,no,2.279124,no,0.902661,1.0,no,Public_Transportation,Obesity_Type_I,2,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.1479982500468278,-0.4623528397045889,-0.12868710541524,0.1748699898960256,-2.0464063846123257,0.4103949165126532,-0.0943424474152893,0.6365129207568967,30.67
Male,34.204408,1.753349,103.706181,yes,yes,2.680375,1.001633,Sometimes,no,2.0,no,1.989316,1.0,no,Public_Transportation,Obesity_Type_II,3,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,1.821856908716819,0.6082256891257672,0.599663669356812,0.4397304426818755,-2.4947619387957283,-0.0483492965083764,1.2019460100409236,0.6365129207568967,33.73
Female,17.729923,1.704193,50.0,yes,yes,1.482722,3.0,Sometimes,no,2.0,no,0.520407,0.140792,Sometimes,Public_Transportation,Insufficient_Weight,0,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-1.0745343388372075,0.0452190329807723,-1.4362957145193898,-1.8064081012043391,0.3383641026929108,-0.0483492965083764,-0.5503394731653823,-0.7905082794129513,17.22
Male,18.0,1.75,68.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,2.0,no,Public_Transportation,Normal_Weight,1,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,-1.0270519040924706,0.5698680259426439,-0.7539297702759956,-0.8362789789090057,0.3383641026929108,-1.691863336938543,0.021774831905498,2.297369430670501,22.2
Female,18.83919,1.647821,69.906708,yes,yes,2.0,1.193589,Sometimes,no,2.0,yes,0.0,1.969507,no,Public_Transportation,Overweight_Level_I,5,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.8795132969047583,-0.6004358457767693,-0.6816479588973051,-0.8362789789090057,-2.22262196529737,-0.0483492965083764,-1.1711414639346838,2.2467249331137054,25.75
Female,26.0,1.62456,110.92217,yes,yes,3.0,3.0,Sometimes,no,2.682804,no,0.0,0.26956,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.3794339423805579,-0.8668549569450645,0.8732161775587532,1.0391712089886695,0.3383641026929108,1.073848664353503,-1.1711414639346838,-0.5766431083443964,42.03
Female,18.0,1.65,87.0,yes,yes,2.0,4.0,Frequently,no,2.0,yes,2.0,2.0,no,Public_Transportation,Obesity_Type_I,2,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,-1.0270519040924706,-0.5754787397522778,-0.0336546069079685,-0.8362789789090057,1.7560846922986435,-0.0483492965083764,1.21469112774568,2.297369430670501,31.96
Female,19.0,1.58,60.0,no,no,2.0,3.0,Sometimes,no,1.0,no,2.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,5,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.8512411732833421,-1.3772214757387204,-1.0572035232730597,-0.8362789789090057,0.3383641026929108,-1.691863336938543,1.21469112774568,-1.0243435891567076,24.03
Female,26.0,1.624134,110.803117,yes,yes,3.0,3.0,Sometimes,no,2.70485,no,0.0,0.269577,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.3794339423805579,-0.8717341341669252,0.8687029712943085,1.0391712089886695,0.3383641026929108,1.1100815748888264,-1.1711414639346838,-0.5766148737837279,42.01
Male,19.0,1.8,85.0,no,yes,2.0,3.0,Sometimes,no,3.0,no,2.0,1.0,Sometimes,Public_Transportation,Overweight_Level_I,5,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.8512411732833421,1.142541408790105,-0.1094730451572345,-0.8362789789090057,0.3383641026929108,1.59516474392179,1.21469112774568,0.6365129207568967,26.23
Female,19.114981,1.6,78.434492,yes,no,2.0,2.98212,Sometimes,no,2.452789,no,1.857351,0.754023,Sometimes,Public_Transportation,Overweight_Level_II,6,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.8310262796441776,-1.148152122599736,-0.3583663265937653,-0.8362789789090057,0.3130152585507604,0.6958157823439584,1.044522811060374,0.227980419017878,30.64
Female,20.0,1.7,47.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,2.0,1.0,no,Public_Transportation,Normal_Weight,1,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.6754304424742135,-0.0028053569048169,-1.5500233718932888,1.0391712089886695,0.3383641026929108,-0.0483492965083764,1.21469112774568,0.6365129207568967,16.26
Male,23.327836,1.733439,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,1.836853,Sometimes,Public_Transportation,Overweight_Level_II,6,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.090361163301286,0.3801871480759075,-0.2990191407803995,-0.8362789789090057,0.3383641026929108,-0.0483492965083764,-1.1711414639346838,2.026405673647626,26.62
Female,21.768153,1.73581,133.485478,yes,yes,3.0,3.0,Sometimes,no,2.847264,no,1.501754,0.920162,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.3645701713618601,0.4073433198905354,1.7285735647073384,1.0391712089886695,0.3383641026929108,1.344140983442648,0.6203253550084927,0.5039134587184144,44.3
Female,26.0,1.637725,104.839068,yes,yes,3.0,3.0,Sometimes,no,2.20979,no,0.0,0.101598,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.3794339423805579,-0.7160700552413272,0.64261053088326,1.0391712089886695,0.3383641026929108,0.2964435140334681,-1.1711414639346838,-0.8556038894625052,39.09
Female,19.0,1.52,42.0,no,no,3.0,1.0,Sometimes,no,1.0,yes,0.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight,0,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,-0.8512411732833421,-2.064429535155673,-1.7395694675164537,1.0391712089886695,-2.4970770765185546,-1.691863336938543,-1.1711414639346838,-1.0243435891567076,18.18
Male,30.551762,1.755938,118.668332,yes,yes,2.225149,3.0,Sometimes,no,2.155926,no,1.556155,0.378619,Sometimes,Public_Transportation,Obesity_Type_II,3,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,1.1796825460697786,0.6378787168896082,1.166867130191659,-0.4140232445540319,0.3383641026929108,0.2079172737597377,0.6852211944184944,-0.3955117582297286,38.49
Female,25.95774,1.629491,104.826776,yes,yes,3.0,3.0,Sometimes,no,2.654702,no,0.0,0.565315,Sometimes,Public_Transportation,Obesity_Type_I,2,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.3720041808965644,-0.8103779079286477,0.64214455076178,1.0391712089886695,0.3383641026929108,1.0276626327893343,-1.1711414639346838,-0.0854364912548983,39.48
Female,23.0,1.65,80.0,yes,yes,2.0,3.0,no,no,2.0,no,2.0,2.0,Sometimes,Public_Transportation,Overweight_Level_I,5,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,-0.1479982500468278,-0.5754787397522778,-0.2990191407803995,-0.8362789789090057,0.3383641026929108,-0.0483492965083764,1.21469112774568,2.297369430670501,29.38
Male,23.0,1.7,75.0,yes,yes,2.0,3.0,Frequently,no,2.0,no,1.0,1.0,Sometimes,Automobile,Overweight_Level_I,5,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,-0.1479982500468278,-0.0028053569048169,-0.4885652364035646,-0.8362789789090057,0.3383641026929108,-0.0483492965083764,0.021774831905498,0.6365129207568967,25.95
Male,17.06713,1.7,84.729197,yes,yes,2.535315,3.0,Sometimes,no,2.0,no,1.0,0.41758,Sometimes,Public_Transportation,Overweight_Level_II,6,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-1.191060460542383,-0.0028053569048169,-0.1197389754238425,0.1676776384254387,0.3383641026929108,-0.0483492965083764,0.021774831905498,-0.3308031277469846,29.32
Male,26.945139,1.80733,120.151967,yes,yes,2.918113,3.0,Sometimes,no,1.962646,no,0.110887,0.0,Sometimes,Public_Transportation,Obesity_Type_II,3,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.5455995206867671,1.226495326715543,1.2231105745076338,0.8855962194522926,0.3383641026929108,-0.109741119974605,-1.0388625546378536,-1.0243435891567076,36.78
Male,34.970367,1.746645,84.729197,yes,yes,2.0,2.993084,Sometimes,no,2.0,no,1.0,0.0,no,Automobile,Overweight_Level_II,6,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,1.9565207202766488,0.5314416419535792,-0.1197389754238425,-0.8362789789090057,0.3285591470951977,-0.0483492965083764,0.021774831905498,-1.0243435891567076,27.77
Male,22.87795,1.7456,95.324282,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,1.441605,no,Public_Transportation,Obesity_Type_I,2,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.1694559497420822,0.5194727682520678,0.2819124234852696,-0.8362789789090057,0.3383641026929108,-0.0483492965083764,-1.1711414639346838,1.3699554598172938,31.28
Female,19.0,1.5,42.0,no,yes,3.0,1.0,Frequently,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight,0,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.8512411732833421,-2.293498888294657,-1.7395694675164537,1.0391712089886695,-2.4970770765185546,-1.691863336938543,-1.1711414639346838,-1.0243435891567076,18.67
Male,26.0,1.65,60.0,no,no,2.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Public_Transportation,Normal_Weight,1,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.3794339423805579,-0.5754787397522778,-1.0572035232730597,-0.8362789789090057,0.3383641026929108,-0.0483492965083764,1.21469112774568,-1.0243435891567076,22.04
Male,30.350516,1.752944,112.287678,yes,yes,2.0,3.0,Sometimes,no,2.146398,no,0.0,0.696948,Sometimes,Automobile,Obesity_Type_II,3,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,1.1443013397373645,0.603587034724703,0.9249815195471928,-0.8362789789090057,0.3383641026929108,0.1922578719825191,-1.1711414639346838,0.1331870337145591,36.54
Male,20.0,1.72,72.0,no,yes,3.0,4.0,Frequently,no,2.0,no,2.0,0.0,no,Public_Transportation,Normal_Weight,1,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.6754304424742135,0.2262639962341673,-0.6022928937774636,1.0391712089886695,1.7560846922986435,-0.0483492965083764,1.21469112774568,-1.0243435891567076,24.34
Male,30.605225,1.75,120.0,yes,yes,2.758394,3.0,Sometimes,yes,2.174248,no,1.089344,1.198439,Sometimes,Automobile,Obesity_Type_II,3,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,1.1890819151710272,0.5698680259426439,1.2173496242049209,0.586051190891464,0.3383641026929108,0.2380297380084991,0.1283547454410434,0.9660916257276424,39.18
Male,55.0,1.7,80.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Automobile,Overweight_Level_II,6,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,5.477945135845287,-0.0028053569048169,-0.2990191407803995,-0.8362789789090057,0.3383641026929108,-0.0483492965083764,0.021774831905498,-1.0243435891567076,27.68
Male,21.0,1.83,105.0,yes,yes,3.0,3.0,Sometimes,no,3.0,no,2.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I,2,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.4996197116650849,1.486145438498581,0.6487113373354256,1.0391712089886695,0.3383641026929108,1.59516474392179,1.21469112774568,-1.0243435891567076,31.35
Male,18.947102,1.768578,55.003417,yes,yes,1.75375,3.129155,Sometimes,no,2.0,yes,2.0,1.36595,Sometimes,Public_Transportation,Overweight_Level_I,5,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,-0.8605412093216832,0.782650548073446,-1.2466200830944758,-1.2981085876788083,0.521469805443439,-0.0483492965083764,1.21469112774568,1.2443033605597802,17.58
Male,27.0,1.8,99.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,2.0,Frequently,Public_Transportation,Overweight_Level_II,6,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.5552446731896865,1.142541408790105,0.4212560225876275,-0.8362789789090057,0.3383641026929108,-0.0483492965083764,0.021774831905498,2.297369430670501,30.56
Female,26.0,1.635905,111.886611,yes,yes,3.0,3.0,Sometimes,no,2.770732,no,0.0,0.250502,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.3794339423805579,-0.7369153663769765,0.9097773827605335,1.0391712089886695,0.3383641026929108,1.218359566900447,-1.1711414639346838,-0.6082957117103298,41.81
Female,21.0,1.67,75.0,yes,yes,2.0,3.0,Frequently,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,5,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.4996197116650849,-0.3464093866132934,-0.4885652364035646,-0.8362789789090057,0.3383641026929108,-1.691863336938543,0.021774831905498,-1.0243435891567076,26.89
Male,17.065445,1.818641,59.20945,yes,yes,2.88853,3.047959,Sometimes,no,2.0,no,2.0,1.50301,no,Automobile,Insufficient_Weight,0,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,-1.1913567016237958,1.3560454993832938,-1.0871726564520383,0.8301147765437155,0.4063565644498123,-0.0483492965083764,1.21469112774568,1.4719403538085387,17.9
Female,40.0,1.56,80.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,0.0,no,Automobile,Obesity_Type_I,2,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,2.840784173708358,-1.6062908288777047,-0.2990191407803995,-0.8362789789090057,0.3383641026929108,-1.691863336938543,-1.1711414639346838,-1.0243435891567076,32.87
Female,20.0,1.63,54.5,yes,no,3.0,3.0,Frequently,no,1.0,no,0.0,1.0,no,Public_Transportation,Insufficient_Weight,0,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.6754304424742135,-0.8045480928912621,-1.2657042284585411,1.0391712089886695,0.3383641026929108,-1.691863336938543,-1.1711414639346838,0.6365129207568967,20.51
Male,30.0,1.8,86.0,no,no,2.0,3.0,Always,no,1.0,no,1.0,0.0,Sometimes,Automobile,Overweight_Level_I,5,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,1.0826768656170722,1.142541408790105,-0.0715638260326015,-0.8362789789090057,0.3383641026929108,-1.691863336938543,0.021774831905498,-1.0243435891567076,26.54
Female,20.101026,1.683502,128.114161,yes,yes,3.0,3.0,Sometimes,no,1.768111,no,0.792553,0.925843,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.6576689875834903,-0.1917646663091638,1.524951131566472,1.0391712089886695,0.3383641026929108,-0.4294621238296873,-0.2256920749176602,0.5133487845512335,45.2
Female,17.0,1.59,51.0,no,yes,2.0,4.0,Sometimes,no,2.0,no,2.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight,0,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-1.2028626349015992,-1.262686799169228,-1.398386495394757,-0.8362789789090057,1.7560846922986435,-0.0483492965083764,1.21469112774568,0.6365129207568967,20.17
Male,20.0,1.88,75.0,yes,yes,3.0,3.0,Always,no,3.0,no,2.0,0.0,no,Walking,Normal_Weight,1,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,-0.6754304424742135,2.058818821346039,-0.4885652364035646,1.0391712089886695,0.3383641026929108,1.59516474392179,1.21469112774568,-1.0243435891567076,21.22
Male,22.0,1.61,62.0,no,yes,1.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Normal_Weight,1,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.3238089808559564,-1.033617446030244,-0.9813850850237936,-2.711729166806681,0.3383641026929108,-0.0483492965083764,0.021774831905498,-1.0243435891567076,23.92
Male,30.958051,1.752265,112.277567,yes,yes,1.758394,3.0,Sometimes,no,2.318736,no,0.0,0.424612,Sometimes,Automobile,Obesity_Type_II,3,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,1.2511125120794888,0.5958101301856333,0.924598219432624,-1.2893989970062114,0.3383641026929108,0.4754977946821729,-1.1711414639346838,-0.3191239847692722,36.57
Male,20.0,1.85,115.0,yes,yes,2.0,3.0,Sometimes,no,3.0,no,2.0,1.0,Sometimes,Public_Transportation,Obesity_Type_I,2,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.6754304424742135,1.7152147916375655,1.0278035285817555,-0.8362789789090057,0.3383641026929108,1.59516474392179,1.21469112774568,0.6365129207568967,33.6
Female,24.0,1.66,90.0,yes,yes,1.0,4.0,Always,no,3.0,no,2.0,1.0,Frequently,Public_Transportation,Obesity_Type_I,2,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0.0278124807623007,-0.4609440631827856,0.0800730504659305,-2.711729166806681,1.7560846922986435,1.59516474392179,1.21469112774568,0.6365129207568967,32.66
Female,19.0,1.52,42.0,yes,yes,3.0,1.0,Frequently,no,1.0,yes,0.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight,0,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,-0.8512411732833421,-2.064429535155673,-1.7395694675164537,1.0391712089886695,-2.4970770765185546,-1.691863336938543,-1.1711414639346838,-1.0243435891567076,18.18
Female,25.955014,1.792833,105.580491,yes,yes,3.0,3.0,Sometimes,no,2.155558,no,0.01586,0.419446,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.3715249208443782,1.060454406092748,0.6707172978543028,1.0391712089886695,0.3383641026929108,0.2073124605928595,-1.1522218114826586,-0.3277039694994859,32.85
Male,21.0,1.75,78.0,yes,yes,2.0,1.0,Sometimes,no,2.0,no,3.0,0.0,Frequently,Public_Transportation,Overweight_Level_I,5,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,-0.4996197116650849,0.5698680259426439,-0.3748375790296656,-0.8362789789090057,-2.4970770765185546,-0.0483492965083764,2.4076074235858616,-1.0243435891567076,25.47
Female,23.0,1.6,80.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,2.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II,6,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.1479982500468278,-1.148152122599736,-0.2990191407803995,1.0391712089886695,0.3383641026929108,-0.0483492965083764,1.21469112774568,0.6365129207568967,31.25
Female,18.0,1.737165,50.165754,yes,yes,1.766849,3.0,Sometimes,no,1.278578,no,0.02112,1.673584,Sometimes,Public_Transportation,Insufficient_Weight,0,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-1.0270519040924706,0.4228627685657016,-1.4300121098126053,-1.2735420656675367,0.3383641026929108,-1.234016482583588,-1.1459470717665392,1.7552392921305418,16.62
Female,18.0,1.6,50.0,no,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,1.0,Sometimes,Public_Transportation,Normal_Weight,1,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-1.0270519040924706,-1.148152122599736,-1.4362957145193898,-0.8362789789090057,0.3383641026929108,-1.691863336938543,0.021774831905498,0.6365129207568967,19.53
Male,20.0,1.72,125.0,yes,yes,2.0,3.0,Frequently,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Obesity_Type_I,2,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.6754304424742135,0.2262639962341673,1.4068957198280858,-0.8362789789090057,0.3383641026929108,-0.0483492965083764,0.021774831905498,0.6365129207568967,42.25
Male,18.0,1.670227,80.005809,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.03839,no,Public_Transportation,Overweight_Level_II,6,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,-1.0270519040924706,-0.3438094494551662,-0.2987989261265046,-0.8362789789090057,0.3383641026929108,-0.0483492965083764,-1.1711414639346838,-0.9605833077411242,28.68
Male,28.992809,1.82559,120.860386,yes,yes,2.49619,3.0,Sometimes,no,3.0,no,0.706777,0.675076,Sometimes,Public_Transportation,Obesity_Type_II,3,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.9056018798426956,1.4356356461314348,1.2499661856106874,0.0943006498239416,0.3383641026929108,1.59516474392179,-0.3280156631096476,0.0968607801297287,36.26
Female,26.0,1.697421,111.267334,yes,yes,3.0,3.0,Sometimes,yes,2.632253,no,0.0,0.243338,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,0.3794339423805579,-0.0323438499920876,0.8863010752686885,1.0391712089886695,0.3383641026929108,0.9907673860957176,-1.1711414639346838,-0.620194087747351,38.62
Female,20.801791,1.721057,131.042274,yes,yes,3.0,3.0,Sometimes,no,1.657541,no,1.68249,0.921136,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.5344669808080312,0.2383703115475636,1.6359536089051585,1.0391712089886695,0.3383641026929108,-0.6111854712800509,0.8359282746534639,0.5055311329590702,44.24
Female,27.0,1.65,73.0,yes,yes,3.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Automobile,Overweight_Level_I,5,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,0.5552446731896865,-0.5754787397522778,-0.5643836746528306,1.0391712089886695,0.3383641026929108,-1.691863336938543,-1.1711414639346838,-1.0243435891567076,26.81
